date,commodity,classification,county,market,volume_supplied_tonnes,wholesale_price_ksh,retail_price_ksh
2022-05-19,African butter catfish,Fresh,Siaya,Aram,0.05,90.0,400.0
2022-05-19,African butter catfish,Dried,Nairobi,Gikomba,0.053,85.0,180.0
2022-05-17,African butter catfish,Dried,Nairobi,Gikomba,0.0545,82.5,180.0
2022-05-16,African butter catfish,Dried,Siaya,Aram,0.056,81.25,400.0
2022-05-12,African butter catfish,Fresh,Siaya,Aram,0.035,80.625,400.0
2022-05-12,African butter catfish,Frozen/Chilled,Nairobi,Gikomba,0.0365,80.3125,200.0
2022-05-09,African butter catfish,Fresh,Siaya,Aram,0.038,80.15625,400.0
2022-05-09,African butter catfish,Dried,Nairobi,Gikomba,0.037,80.078125,200.0
2022-05-06,African butter catfish,Frozen/Chilled,Nairobi,Gikomba,0.0365,80.0390625,180.0
2022-05-05,African butter catfish,Frozen/Chilled,Nairobi,Gikomba,0.03625,80.01953125,180.0
2022-05-02,African butter catfish,Fresh,Siaya,Aram,0.036,80.0048828125,400.0
2022-04-28,African butter catfish,Fresh,Siaya,Aram,0.035,80.00244140625,400.0
2022-04-25,African butter catfish,Fresh,Siaya,Aram,0.058,80.001220703125,400.0
2022-04-21,African butter catfish,Fresh,Siaya,Aram,0.055,80.0006103515625,400.0
2022-04-19,African butter catfish,Frozen/Chilled,Nairobi,Gikomba,0.047,80.00030517578125,180.0
2022-04-19,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.039,80.0,130.0
2022-04-18,African butter catfish,Fresh,Siaya,Aram,0.052,90.0,400.0
2022-04-18,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.043,100.0,150.0
2022-04-14,African butter catfish,Fresh,Siaya,Aram,0.035,110.0,400.0
2022-04-14,African butter catfish,Frozen/Chilled,Nairobi,Gikomba,0.046,115.0,180.0
2022-04-14,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.057,120.0,160.0
2022-04-11,African butter catfish,Frozen/Chilled,Nairobi,Gikomba,0.053,110.0,180.0
2022-04-07,African butter catfish,Dried,Nairobi,Gikomba,0.051,105.0,160.0
2022-04-06,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.049,100.0,150.0
2022-04-05,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.025,100.0,130.0
2022-04-04,African butter catfish,Fresh,Siaya,Aram,0.04,100.0,400.0
2022-03-31,African butter catfish,Fresh,Siaya,Aram,0.06,100.0,400.0
2022-03-30,African butter catfish,Frozen/Chilled,Nairobi,Gikomba,0.059,100.0,180.0
2022-03-28,African butter catfish,Fresh,Siaya,Aram,0.058,100.0,350.0
2022-03-24,African butter catfish,Fresh,Siaya,Aram,0.04,100.0,400.0
2022-03-21,African butter catfish,Fresh,Siaya,Aram,0.052,100.0,350.0
2022-03-21,African butter catfish,Dried,Nairobi,Gikomba,0.0395,100.0,180.0
2022-03-15,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.027,100.0,140.0
2022-03-14,African butter catfish,Fresh,Siaya,Aram,0.048,100.0,350.0
2022-03-10,African butter catfish,Fresh,Siaya,Aram,0.045,100.0,350.0
2022-03-07,African butter catfish,Fresh,Siaya,Aram,0.041,100.0,350.0
2022-03-07,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.042,100.0,145.0
2022-03-03,African butter catfish,Fresh,Siaya,Aram,0.043,100.0,350.0
2022-02-28,African butter catfish,Fresh,Siaya,Aram,0.039,100.0,350.0
2022-02-28,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.07,100.0,150.0
2022-02-24,African butter catfish,Fresh,Siaya,Aram,0.052,115.0,350.0
2022-02-24,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.0625,130.0,160.0
2022-02-22,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.0425,85.0,140.0
2022-02-21,African butter catfish,Fresh,Siaya,Aram,0.04,92.5,350.0
2022-02-17,African butter catfish,Fresh,Siaya,Aram,0.062,90.0,350.0
2022-02-14,African butter catfish,Fresh,Siaya,Aram,0.045,85.0,350.0
2022-02-10,African butter catfish,Fresh,Siaya,Aram,0.065,82.5,350.0
2022-02-07,African butter catfish,Fresh,Siaya,Aram,0.055,81.25,350.0
2022-02-04,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.062,80.0,150.0
2022-02-03,African butter catfish,Fresh,Siaya,Aram,0.05,90.0,350.0
2022-02-03,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.072,100.0,140.0
2022-01-31,African butter catfish,Fresh,Siaya,Aram,0.029,100.0,350.0
2022-01-31,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.062,100.0,150.0
2022-01-27,African butter catfish,Fresh,Siaya,Aram,0.045,100.0,350.0
2022-01-27,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.055,100.0,140.0
2022-01-25,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.058,80.0,130.0
2022-01-24,African butter catfish,Fresh,Siaya,Aram,0.063,80.0,350.0
2022-01-24,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.055,80.0,130.0
2022-01-21,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.042,80.0,130.0
2022-01-20,African butter catfish,Fresh,Siaya,Aram,0.04,80.0,350.0
2022-01-18,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.025,80.0,120.0
2022-01-17,African butter catfish,Fresh,Siaya,Aram,0.038,123.335,300.0
2022-01-13,African butter catfish,Fresh,Siaya,Aram,0.042,145.0025,300.0
2022-01-03,African butter catfish,Fresh,Siaya,Aram,0.065,133.33499999999998,300.0
2021-12-30,African butter catfish,Fresh,Siaya,Aram,0.052,116.66749999999999,300.0
2021-12-27,African butter catfish,Fresh,Siaya,Aram,0.045,108.33375,300.0
2021-12-23,African butter catfish,Fresh,Siaya,Aram,0.06,104.166875,300.0
2021-12-23,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.0275,100.0,160.0
2021-12-21,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.028,100.0,150.0
2021-12-20,African butter catfish,Fresh,Siaya,Aram,0.055,100.0,300.0
2021-12-16,African butter catfish,Fresh,Siaya,Aram,0.035,100.0,300.0
2021-12-15,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.017,100.0,160.0
2021-12-13,African butter catfish,Fresh,Siaya,Aram,0.028,100.0,300.0
2021-12-09,African butter catfish,Fresh,Siaya,Aram,0.07,100.0,300.0
2021-12-07,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.016,100.0,150.0
2021-12-06,African butter catfish,Fresh,Siaya,Aram,0.025,90.0,300.0
2021-11-29,African butter catfish,Fresh,Siaya,Aram,0.032,85.0,300.0
2021-11-22,African butter catfish,Fresh,Siaya,Aram,0.048,82.5,300.0
2021-11-22,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.019,80.0,120.0
2021-10-18,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.027,80.0,130.0
2021-10-04,African butter catfish,Fresh,Siaya,Aram,0.023,150.0,300.0
2021-10-04,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.036,100.0,150.0
2021-09-29,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.017,100.0,150.0
2021-09-28,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.016,100.0,150.0
2021-09-27,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.021,100.0,150.0
2021-09-24,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.035,100.0,130.0
2021-09-23,African butter catfish,Fresh,Siaya,Aram,0.028,100.0,250.0
2021-09-23,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.018,100.0,150.0
2021-09-22,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.046,90.0,150.0
2021-09-20,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.053,100.0,130.0
2021-09-16,African butter catfish,Fresh,Siaya,Aram,0.022,100.0,250.0
2021-09-16,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.027,100.0,150.0
2021-09-15,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.0335,100.0,150.0
2021-09-14,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.043,100.0,150.0
2021-09-13,African butter catfish,Fresh,Siaya,Aram,0.026,100.0,250.0
2021-09-13,African butter catfish,Fresh,Tana-River,Kipini Fish market,0.053,100.0,150.0
2021-09-09,African butter catfish,Fresh,Siaya,Aram,0.018,125.0,250.0
